"","Date","Time","Direction","CyclistCount","IsWeekday","Max_TemperatureF","PrecipitationIn","daynum"
"2528",2012-11-23,"7"," SB",15,TRUE,50,0.95,327
"2529",2012-11-23,"8"," SB",14,TRUE,50,0.95,327
"2530",2012-11-23,"9"," SB",9,TRUE,50,0.95,327
"2531",2012-11-23,"10"," SB",16,TRUE,50,0.95,327
"2532",2012-11-23,"11"," SB",6,TRUE,50,0.95,327
"2533",2012-11-23,"12"," SB",7,TRUE,50,0.95,327
"2534",2012-11-23,"13"," SB",8,TRUE,50,0.95,327
"2535",2012-11-23,"14"," SB",8,TRUE,50,0.95,327
"2536",2012-11-23,"15"," SB",18,TRUE,50,0.95,327
"2537",2012-11-23,"16"," SB",7,TRUE,50,0.95,327
"2538",2012-11-23,"17"," SB",8,TRUE,50,0.95,327
"2539",2012-11-23,"18"," SB",7,TRUE,50,0.95,327
"2540",2012-11-23,"19"," SB",4,TRUE,50,0.95,327
"2541",2012-11-23,"20"," SB",6,TRUE,50,0.95,327
"2542",2012-11-23,"21"," SB",3,TRUE,50,0.95,327
"2543",2012-11-23,"22"," SB",8,TRUE,50,0.95,327
"2544",2012-11-23,"23"," SB",1,TRUE,50,0.95,327
"2545",2012-11-24,"0"," NB",2,FALSE,50,0,328
"2546",2012-11-24,"1"," NB",1,FALSE,50,0,328
"2547",2012-11-24,"2"," NB",1,FALSE,50,0,328
"2548",2012-11-24,"3"," NB",0,FALSE,50,0,328
"2549",2012-11-24,"4"," NB",1,FALSE,50,0,328
"2550",2012-11-24,"5"," NB",1,FALSE,50,0,328
"2551",2012-11-24,"6"," NB",8,FALSE,50,0,328
"2552",2012-11-24,"7"," NB",6,FALSE,50,0,328
"2553",2012-11-24,"8"," NB",13,FALSE,50,0,328
"2554",2012-11-24,"9"," NB",20,FALSE,50,0,328
"2555",2012-11-24,"10"," NB",21,FALSE,50,0,328
"2556",2012-11-24,"11"," NB",28,FALSE,50,0,328
"2557",2012-11-24,"12"," NB",43,FALSE,50,0,328
"2558",2012-11-24,"13"," NB",21,FALSE,50,0,328
"2559",2012-11-24,"14"," NB",61,FALSE,50,0,328
"2560",2012-11-24,"15"," NB",61,FALSE,50,0,328
"2561",2012-11-24,"16"," NB",31,FALSE,50,0,328
"2562",2012-11-24,"17"," NB",14,FALSE,50,0,328
"2563",2012-11-24,"18"," NB",21,FALSE,50,0,328
"2564",2012-11-24,"19"," NB",15,FALSE,50,0,328
"2565",2012-11-24,"20"," NB",10,FALSE,50,0,328
"2566",2012-11-24,"21"," NB",8,FALSE,50,0,328
"2567",2012-11-24,"22"," NB",7,FALSE,50,0,328
"2568",2012-11-24,"23"," NB",3,FALSE,50,0,328
"2569",2012-11-24,"0"," SB",1,FALSE,50,0,328
"2570",2012-11-24,"1"," SB",1,FALSE,50,0,328
"2571",2012-11-24,"2"," SB",3,FALSE,50,0,328
"2572",2012-11-24,"3"," SB",1,FALSE,50,0,328
"2573",2012-11-24,"4"," SB",5,FALSE,50,0,328
"2574",2012-11-24,"5"," SB",5,FALSE,50,0,328
"2575",2012-11-24,"6"," SB",3,FALSE,50,0,328
"2576",2012-11-24,"7"," SB",8,FALSE,50,0,328
"2577",2012-11-24,"8"," SB",17,FALSE,50,0,328
"2578",2012-11-24,"9"," SB",20,FALSE,50,0,328
"2579",2012-11-24,"10"," SB",35,FALSE,50,0,328
"2580",2012-11-24,"11"," SB",39,FALSE,50,0,328
"2581",2012-11-24,"12"," SB",57,FALSE,50,0,328
"2582",2012-11-24,"13"," SB",47,FALSE,50,0,328
"2583",2012-11-24,"14"," SB",56,FALSE,50,0,328
"2584",2012-11-24,"15"," SB",66,FALSE,50,0,328
"2585",2012-11-24,"16"," SB",32,FALSE,50,0,328
"2586",2012-11-24,"17"," SB",16,FALSE,50,0,328
"2587",2012-11-24,"18"," SB",12,FALSE,50,0,328
"2588",2012-11-24,"19"," SB",7,FALSE,50,0,328
"2589",2012-11-24,"20"," SB",6,FALSE,50,0,328
"2590",2012-11-24,"21"," SB",5,FALSE,50,0,328
"2591",2012-11-24,"22"," SB",4,FALSE,50,0,328
"2592",2012-11-24,"23"," SB",2,FALSE,50,0,328
"2593",2012-11-25,"0"," NB",3,FALSE,46,0,329
"2594",2012-11-25,"1"," NB",6,FALSE,46,0,329
"2595",2012-11-25,"2"," NB",0,FALSE,46,0,329
"2596",2012-11-25,"3"," NB",2,FALSE,46,0,329
"2597",2012-11-25,"4"," NB",2,FALSE,46,0,329
"2598",2012-11-25,"5"," NB",0,FALSE,46,0,329
"2599",2012-11-25,"6"," NB",4,FALSE,46,0,329
"2600",2012-11-25,"7"," NB",9,FALSE,46,0,329
"2601",2012-11-25,"8"," NB",14,FALSE,46,0,329
"2602",2012-11-25,"9"," NB",17,FALSE,46,0,329
"2603",2012-11-25,"10"," NB",23,FALSE,46,0,329
"2604",2012-11-25,"11"," NB",34,FALSE,46,0,329
"2605",2012-11-25,"12"," NB",34,FALSE,46,0,329
"2606",2012-11-25,"13"," NB",62,FALSE,46,0,329
"2607",2012-11-25,"14"," NB",65,FALSE,46,0,329
"2608",2012-11-25,"15"," NB",55,FALSE,46,0,329
"2609",2012-11-25,"16"," NB",44,FALSE,46,0,329
"2610",2012-11-25,"17"," NB",22,FALSE,46,0,329
"2611",2012-11-25,"18"," NB",14,FALSE,46,0,329
"2612",2012-11-25,"19"," NB",14,FALSE,46,0,329
"2613",2012-11-25,"20"," NB",9,FALSE,46,0,329
"2614",2012-11-25,"21"," NB",10,FALSE,46,0,329
"2615",2012-11-25,"22"," NB",4,FALSE,46,0,329
"2616",2012-11-25,"23"," NB",5,FALSE,46,0,329
"2617",2012-11-25,"0"," SB",6,FALSE,46,0,329
"2618",2012-11-25,"1"," SB",3,FALSE,46,0,329
"2619",2012-11-25,"2"," SB",2,FALSE,46,0,329
"2620",2012-11-25,"3"," SB",2,FALSE,46,0,329
"2621",2012-11-25,"4"," SB",1,FALSE,46,0,329
"2622",2012-11-25,"5"," SB",2,FALSE,46,0,329
"2623",2012-11-25,"6"," SB",9,FALSE,46,0,329
"2624",2012-11-25,"7"," SB",13,FALSE,46,0,329
"2625",2012-11-25,"8"," SB",19,FALSE,46,0,329
"2626",2012-11-25,"9"," SB",28,FALSE,46,0,329
"2627",2012-11-25,"10"," SB",29,FALSE,46,0,329
"2628",2012-11-25,"11"," SB",32,FALSE,46,0,329
"2629",2012-11-25,"12"," SB",48,FALSE,46,0,329
"2630",2012-11-25,"13"," SB",84,FALSE,46,0,329
"2631",2012-11-25,"14"," SB",89,FALSE,46,0,329
"2632",2012-11-25,"15"," SB",78,FALSE,46,0,329
"2633",2012-11-25,"16"," SB",44,FALSE,46,0,329
"2634",2012-11-25,"17"," SB",25,FALSE,46,0,329
"2635",2012-11-25,"18"," SB",16,FALSE,46,0,329
"2636",2012-11-25,"19"," SB",13,FALSE,46,0,329
"2637",2012-11-25,"20"," SB",8,FALSE,46,0,329
"2638",2012-11-25,"21"," SB",3,FALSE,46,0,329
"2639",2012-11-25,"22"," SB",3,FALSE,46,0,329
"2640",2012-11-25,"23"," SB",9,FALSE,46,0,329
"2641",2012-11-26,"0"," NB",1,TRUE,48,0,330
"2642",2012-11-26,"1"," NB",3,TRUE,48,0,330
"2643",2012-11-26,"2"," NB",0,TRUE,48,0,330
"2644",2012-11-26,"3"," NB",1,TRUE,48,0,330
"2645",2012-11-26,"4"," NB",3,TRUE,48,0,330
"2646",2012-11-26,"5"," NB",6,TRUE,48,0,330
"2647",2012-11-26,"6"," NB",33,TRUE,48,0,330
"2648",2012-11-26,"7"," NB",56,TRUE,48,0,330
"2649",2012-11-26,"8"," NB",99,TRUE,48,0,330
"2650",2012-11-26,"9"," NB",66,TRUE,48,0,330
"2651",2012-11-26,"10"," NB",43,TRUE,48,0,330
"2652",2012-11-26,"11"," NB",15,TRUE,48,0,330
"2653",2012-11-26,"12"," NB",30,TRUE,48,0,330
"2654",2012-11-26,"13"," NB",35,TRUE,48,0,330
"2655",2012-11-26,"14"," NB",50,TRUE,48,0,330
"2656",2012-11-26,"15"," NB",68,TRUE,48,0,330
"2657",2012-11-26,"16"," NB",120,TRUE,48,0,330
"2658",2012-11-26,"17"," NB",250,TRUE,48,0,330
"2659",2012-11-26,"18"," NB",150,TRUE,48,0,330
"2660",2012-11-26,"19"," NB",52,TRUE,48,0,330
"2661",2012-11-26,"20"," NB",48,TRUE,48,0,330
"2662",2012-11-26,"21"," NB",20,TRUE,48,0,330
"2663",2012-11-26,"22"," NB",23,TRUE,48,0,330
"2664",2012-11-26,"23"," NB",6,TRUE,48,0,330
"2665",2012-11-26,"0"," SB",2,TRUE,48,0,330
"2666",2012-11-26,"1"," SB",1,TRUE,48,0,330
"2667",2012-11-26,"2"," SB",0,TRUE,48,0,330
"2668",2012-11-26,"3"," SB",1,TRUE,48,0,330
"2669",2012-11-26,"4"," SB",4,TRUE,48,0,330
"2670",2012-11-26,"5"," SB",17,TRUE,48,0,330
"2671",2012-11-26,"6"," SB",67,TRUE,48,0,330
"2672",2012-11-26,"7"," SB",171,TRUE,48,0,330
"2673",2012-11-26,"8"," SB",213,TRUE,48,0,330
"2674",2012-11-26,"9"," SB",113,TRUE,48,0,330
"2675",2012-11-26,"10"," SB",41,TRUE,48,0,330
"2676",2012-11-26,"11"," SB",41,TRUE,48,0,330
"2677",2012-11-26,"12"," SB",37,TRUE,48,0,330
"2678",2012-11-26,"13"," SB",48,TRUE,48,0,330
"2679",2012-11-26,"14"," SB",48,TRUE,48,0,330
"2680",2012-11-26,"15"," SB",47,TRUE,48,0,330
"2681",2012-11-26,"16"," SB",74,TRUE,48,0,330
"2682",2012-11-26,"17"," SB",102,TRUE,48,0,330
"2683",2012-11-26,"18"," SB",66,TRUE,48,0,330
"2684",2012-11-26,"19"," SB",35,TRUE,48,0,330
"2685",2012-11-26,"20"," SB",19,TRUE,48,0,330
"2686",2012-11-26,"21"," SB",15,TRUE,48,0,330
"2687",2012-11-26,"22"," SB",12,TRUE,48,0,330
"2688",2012-11-26,"23"," SB",6,TRUE,48,0,330
"2689",2012-11-27,"0"," NB",4,TRUE,48,0,331
"2690",2012-11-27,"1"," NB",4,TRUE,48,0,331
"2691",2012-11-27,"2"," NB",1,TRUE,48,0,331
"2692",2012-11-27,"3"," NB",1,TRUE,48,0,331
"2693",2012-11-27,"4"," NB",3,TRUE,48,0,331
"2694",2012-11-27,"5"," NB",10,TRUE,48,0,331
"2695",2012-11-27,"6"," NB",31,TRUE,48,0,331
"2696",2012-11-27,"7"," NB",64,TRUE,48,0,331
"2697",2012-11-27,"8"," NB",103,TRUE,48,0,331
"2698",2012-11-27,"9"," NB",63,TRUE,48,0,331
"2699",2012-11-27,"10"," NB",29,TRUE,48,0,331
"2700",2012-11-27,"11"," NB",25,TRUE,48,0,331
"2701",2012-11-27,"12"," NB",18,TRUE,48,0,331
"2702",2012-11-27,"13"," NB",36,TRUE,48,0,331
"2703",2012-11-27,"14"," NB",53,TRUE,48,0,331
"2704",2012-11-27,"15"," NB",65,TRUE,48,0,331
"2705",2012-11-27,"16"," NB",129,TRUE,48,0,331
"2706",2012-11-27,"17"," NB",277,TRUE,48,0,331
"2707",2012-11-27,"18"," NB",183,TRUE,48,0,331
"2708",2012-11-27,"19"," NB",61,TRUE,48,0,331
"2709",2012-11-27,"20"," NB",37,TRUE,48,0,331
"2710",2012-11-27,"21"," NB",21,TRUE,48,0,331
"2711",2012-11-27,"22"," NB",17,TRUE,48,0,331
"2712",2012-11-27,"23"," NB",11,TRUE,48,0,331
"2713",2012-11-27,"0"," SB",6,TRUE,48,0,331
"2714",2012-11-27,"1"," SB",0,TRUE,48,0,331
"2715",2012-11-27,"2"," SB",0,TRUE,48,0,331
"2716",2012-11-27,"3"," SB",3,TRUE,48,0,331
"2717",2012-11-27,"4"," SB",5,TRUE,48,0,331
"2718",2012-11-27,"5"," SB",17,TRUE,48,0,331
"2719",2012-11-27,"6"," SB",74,TRUE,48,0,331
"2720",2012-11-27,"7"," SB",165,TRUE,48,0,331
"2721",2012-11-27,"8"," SB",263,TRUE,48,0,331
"2722",2012-11-27,"9"," SB",122,TRUE,48,0,331
"2723",2012-11-27,"10"," SB",39,TRUE,48,0,331
"2724",2012-11-27,"11"," SB",38,TRUE,48,0,331
"2725",2012-11-27,"12"," SB",37,TRUE,48,0,331
"2726",2012-11-27,"13"," SB",45,TRUE,48,0,331
"2727",2012-11-27,"14"," SB",30,TRUE,48,0,331
"2728",2012-11-27,"15"," SB",60,TRUE,48,0,331
"2729",2012-11-27,"16"," SB",103,TRUE,48,0,331
"2730",2012-11-27,"17"," SB",108,TRUE,48,0,331
"2731",2012-11-27,"18"," SB",75,TRUE,48,0,331
"2732",2012-11-27,"19"," SB",41,TRUE,48,0,331
"2733",2012-11-27,"20"," SB",25,TRUE,48,0,331
"2734",2012-11-27,"21"," SB",21,TRUE,48,0,331
"2735",2012-11-27,"22"," SB",15,TRUE,48,0,331
"2736",2012-11-27,"23"," SB",9,TRUE,48,0,331
"2737",2012-11-28,"0"," NB",5,TRUE,48,0.12,332
"2738",2012-11-28,"1"," NB",0,TRUE,48,0.12,332
"2739",2012-11-28,"2"," NB",1,TRUE,48,0.12,332
"2740",2012-11-28,"3"," NB",2,TRUE,48,0.12,332
"2741",2012-11-28,"4"," NB",1,TRUE,48,0.12,332
"2742",2012-11-28,"5"," NB",4,TRUE,48,0.12,332
"2743",2012-11-28,"6"," NB",29,TRUE,48,0.12,332
"2744",2012-11-28,"7"," NB",61,TRUE,48,0.12,332
"2745",2012-11-28,"8"," NB",105,TRUE,48,0.12,332
"2746",2012-11-28,"9"," NB",58,TRUE,48,0.12,332
"2747",2012-11-28,"10"," NB",33,TRUE,48,0.12,332
"2748",2012-11-28,"11"," NB",22,TRUE,48,0.12,332
"2749",2012-11-28,"12"," NB",23,TRUE,48,0.12,332
"2750",2012-11-28,"13"," NB",31,TRUE,48,0.12,332
"2751",2012-11-28,"14"," NB",16,TRUE,48,0.12,332
"2752",2012-11-28,"15"," NB",36,TRUE,48,0.12,332
"2753",2012-11-28,"16"," NB",83,TRUE,48,0.12,332
"2754",2012-11-28,"17"," NB",225,TRUE,48,0.12,332
"2755",2012-11-28,"18"," NB",139,TRUE,48,0.12,332
"2756",2012-11-28,"19"," NB",75,TRUE,48,0.12,332
"2757",2012-11-28,"20"," NB",26,TRUE,48,0.12,332
"2758",2012-11-28,"21"," NB",16,TRUE,48,0.12,332
"2759",2012-11-28,"22"," NB",14,TRUE,48,0.12,332
"2760",2012-11-28,"23"," NB",7,TRUE,48,0.12,332
"2761",2012-11-28,"0"," SB",2,TRUE,48,0.12,332
"2762",2012-11-28,"1"," SB",3,TRUE,48,0.12,332
"2763",2012-11-28,"2"," SB",2,TRUE,48,0.12,332
"2764",2012-11-28,"3"," SB",0,TRUE,48,0.12,332
"2765",2012-11-28,"4"," SB",7,TRUE,48,0.12,332
"2766",2012-11-28,"5"," SB",14,TRUE,48,0.12,332
"2767",2012-11-28,"6"," SB",67,TRUE,48,0.12,332
"2768",2012-11-28,"7"," SB",153,TRUE,48,0.12,332
"2769",2012-11-28,"8"," SB",212,TRUE,48,0.12,332
"2770",2012-11-28,"9"," SB",104,TRUE,48,0.12,332
"2771",2012-11-28,"10"," SB",52,TRUE,48,0.12,332
"2772",2012-11-28,"11"," SB",24,TRUE,48,0.12,332
"2773",2012-11-28,"12"," SB",26,TRUE,48,0.12,332
"2774",2012-11-28,"13"," SB",28,TRUE,48,0.12,332
"2775",2012-11-28,"14"," SB",19,TRUE,48,0.12,332
"2776",2012-11-28,"15"," SB",26,TRUE,48,0.12,332
"2777",2012-11-28,"16"," SB",61,TRUE,48,0.12,332
"2778",2012-11-28,"17"," SB",90,TRUE,48,0.12,332
"2779",2012-11-28,"18"," SB",51,TRUE,48,0.12,332
"2780",2012-11-28,"19"," SB",38,TRUE,48,0.12,332
"2781",2012-11-28,"20"," SB",18,TRUE,48,0.12,332
"2782",2012-11-28,"21"," SB",12,TRUE,48,0.12,332
"2783",2012-11-28,"22"," SB",9,TRUE,48,0.12,332
"2784",2012-11-28,"23"," SB",4,TRUE,48,0.12,332
"2785",2012-11-29,"0"," NB",1,TRUE,55,0.11,333
"2786",2012-11-29,"1"," NB",0,TRUE,55,0.11,333
"2787",2012-11-29,"2"," NB",0,TRUE,55,0.11,333
"2788",2012-11-29,"3"," NB",2,TRUE,55,0.11,333
"2789",2012-11-29,"4"," NB",1,TRUE,55,0.11,333
"2790",2012-11-29,"5"," NB",6,TRUE,55,0.11,333
"2791",2012-11-29,"6"," NB",27,TRUE,55,0.11,333
"2792",2012-11-29,"7"," NB",49,TRUE,55,0.11,333
"2793",2012-11-29,"8"," NB",90,TRUE,55,0.11,333
"2794",2012-11-29,"9"," NB",48,TRUE,55,0.11,333
"2795",2012-11-29,"10"," NB",29,TRUE,55,0.11,333
"2796",2012-11-29,"11"," NB",18,TRUE,55,0.11,333
"2797",2012-11-29,"12"," NB",17,TRUE,55,0.11,333
"2798",2012-11-29,"13"," NB",14,TRUE,55,0.11,333
"2799",2012-11-29,"14"," NB",18,TRUE,55,0.11,333
"2800",2012-11-29,"15"," NB",46,TRUE,55,0.11,333
"2801",2012-11-29,"16"," NB",85,TRUE,55,0.11,333
"2802",2012-11-29,"17"," NB",190,TRUE,55,0.11,333
"2803",2012-11-29,"18"," NB",118,TRUE,55,0.11,333
"2804",2012-11-29,"19"," NB",59,TRUE,55,0.11,333
"2805",2012-11-29,"20"," NB",23,TRUE,55,0.11,333
"2806",2012-11-29,"21"," NB",21,TRUE,55,0.11,333
"2807",2012-11-29,"22"," NB",17,TRUE,55,0.11,333
"2808",2012-11-29,"23"," NB",11,TRUE,55,0.11,333
"2809",2012-11-29,"0"," SB",4,TRUE,55,0.11,333
"2810",2012-11-29,"1"," SB",2,TRUE,55,0.11,333
"2811",2012-11-29,"2"," SB",5,TRUE,55,0.11,333
"2812",2012-11-29,"3"," SB",1,TRUE,55,0.11,333
"2813",2012-11-29,"4"," SB",6,TRUE,55,0.11,333
"2814",2012-11-29,"5"," SB",15,TRUE,55,0.11,333
"2815",2012-11-29,"6"," SB",63,TRUE,55,0.11,333
"2816",2012-11-29,"7"," SB",142,TRUE,55,0.11,333
"2817",2012-11-29,"8"," SB",188,TRUE,55,0.11,333
"2818",2012-11-29,"9"," SB",91,TRUE,55,0.11,333
"2819",2012-11-29,"10"," SB",16,TRUE,55,0.11,333
"2820",2012-11-29,"11"," SB",20,TRUE,55,0.11,333
"2821",2012-11-29,"12"," SB",24,TRUE,55,0.11,333
"2822",2012-11-29,"13"," SB",15,TRUE,55,0.11,333
"2823",2012-11-29,"14"," SB",28,TRUE,55,0.11,333
"2824",2012-11-29,"15"," SB",29,TRUE,55,0.11,333
"2825",2012-11-29,"16"," SB",66,TRUE,55,0.11,333
"2826",2012-11-29,"17"," SB",83,TRUE,55,0.11,333
"2827",2012-11-29,"18"," SB",64,TRUE,55,0.11,333
"2828",2012-11-29,"19"," SB",38,TRUE,55,0.11,333
"2829",2012-11-29,"20"," SB",19,TRUE,55,0.11,333
"2830",2012-11-29,"21"," SB",19,TRUE,55,0.11,333
"2831",2012-11-29,"22"," SB",7,TRUE,55,0.11,333
"2832",2012-11-29,"23"," SB",9,TRUE,55,0.11,333
"2833",2012-11-30,"0"," NB",2,TRUE,57,1.51,334
"2834",2012-11-30,"1"," NB",1,TRUE,57,1.51,334
"2835",2012-11-30,"2"," NB",1,TRUE,57,1.51,334
"2836",2012-11-30,"3"," NB",1,TRUE,57,1.51,334
"2837",2012-11-30,"4"," NB",2,TRUE,57,1.51,334
"2838",2012-11-30,"5"," NB",5,TRUE,57,1.51,334
"2839",2012-11-30,"6"," NB",27,TRUE,57,1.51,334
"2840",2012-11-30,"7"," NB",50,TRUE,57,1.51,334
"2841",2012-11-30,"8"," NB",81,TRUE,57,1.51,334
"2842",2012-11-30,"9"," NB",57,TRUE,57,1.51,334
"2843",2012-11-30,"10"," NB",32,TRUE,57,1.51,334
"2844",2012-11-30,"11"," NB",22,TRUE,57,1.51,334
"2845",2012-11-30,"12"," NB",20,TRUE,57,1.51,334
"2846",2012-11-30,"13"," NB",17,TRUE,57,1.51,334
"2847",2012-11-30,"14"," NB",25,TRUE,57,1.51,334
"2848",2012-11-30,"15"," NB",31,TRUE,57,1.51,334
"2849",2012-11-30,"16"," NB",92,TRUE,57,1.51,334
"2850",2012-11-30,"17"," NB",167,TRUE,57,1.51,334
"2851",2012-11-30,"18"," NB",93,TRUE,57,1.51,334
"2852",2012-11-30,"19"," NB",39,TRUE,57,1.51,334
"2853",2012-11-30,"20"," NB",20,TRUE,57,1.51,334
"2854",2012-11-30,"21"," NB",3,TRUE,57,1.51,334
"2855",2012-11-30,"22"," NB",3,TRUE,57,1.51,334
"2856",2012-11-30,"23"," NB",13,TRUE,57,1.51,334
"2857",2012-11-30,"0"," SB",5,TRUE,57,1.51,334
"2858",2012-11-30,"1"," SB",0,TRUE,57,1.51,334
"2859",2012-11-30,"2"," SB",0,TRUE,57,1.51,334
"2860",2012-11-30,"3"," SB",0,TRUE,57,1.51,334
"2861",2012-11-30,"4"," SB",6,TRUE,57,1.51,334
"2862",2012-11-30,"5"," SB",18,TRUE,57,1.51,334
"2863",2012-11-30,"6"," SB",53,TRUE,57,1.51,334
"2864",2012-11-30,"7"," SB",115,TRUE,57,1.51,334
"2865",2012-11-30,"8"," SB",161,TRUE,57,1.51,334
"2866",2012-11-30,"9"," SB",84,TRUE,57,1.51,334
"2867",2012-11-30,"10"," SB",27,TRUE,57,1.51,334
"2868",2012-11-30,"11"," SB",22,TRUE,57,1.51,334
"2869",2012-11-30,"12"," SB",19,TRUE,57,1.51,334
"2870",2012-11-30,"13"," SB",21,TRUE,57,1.51,334
"2871",2012-11-30,"14"," SB",21,TRUE,57,1.51,334
"2872",2012-11-30,"15"," SB",35,TRUE,57,1.51,334
"2873",2012-11-30,"16"," SB",47,TRUE,57,1.51,334
"2874",2012-11-30,"17"," SB",61,TRUE,57,1.51,334
"2875",2012-11-30,"18"," SB",52,TRUE,57,1.51,334
"2876",2012-11-30,"19"," SB",16,TRUE,57,1.51,334
"2877",2012-11-30,"20"," SB",8,TRUE,57,1.51,334
"2878",2012-11-30,"21"," SB",4,TRUE,57,1.51,334
"2879",2012-11-30,"22"," SB",7,TRUE,57,1.51,334
"2880",2012-11-30,"23"," SB",4,TRUE,57,1.51,334
"2881",2012-12-01,"0"," NB",8,FALSE,55,0.28,335
"2882",2012-12-01,"1"," NB",3,FALSE,55,0.28,335
"2883",2012-12-01,"2"," NB",2,FALSE,55,0.28,335
"2884",2012-12-01,"3"," NB",0,FALSE,55,0.28,335
"2885",2012-12-01,"4"," NB",1,FALSE,55,0.28,335
"2886",2012-12-01,"5"," NB",2,FALSE,55,0.28,335
"2887",2012-12-01,"6"," NB",7,FALSE,55,0.28,335
"2888",2012-12-01,"7"," NB",8,FALSE,55,0.28,335
"2889",2012-12-01,"8"," NB",20,FALSE,55,0.28,335
"2890",2012-12-01,"9"," NB",22,FALSE,55,0.28,335
"2891",2012-12-01,"10"," NB",25,FALSE,55,0.28,335
"2892",2012-12-01,"11"," NB",17,FALSE,55,0.28,335
"2893",2012-12-01,"12"," NB",28,FALSE,55,0.28,335
"2894",2012-12-01,"13"," NB",22,FALSE,55,0.28,335
"2895",2012-12-01,"14"," NB",16,FALSE,55,0.28,335
"2896",2012-12-01,"15"," NB",23,FALSE,55,0.28,335
"2897",2012-12-01,"16"," NB",13,FALSE,55,0.28,335
"2898",2012-12-01,"17"," NB",25,FALSE,55,0.28,335
"2899",2012-12-01,"18"," NB",16,FALSE,55,0.28,335
"2900",2012-12-01,"19"," NB",13,FALSE,55,0.28,335
"2901",2012-12-01,"20"," NB",7,FALSE,55,0.28,335
"2902",2012-12-01,"21"," NB",6,FALSE,55,0.28,335
"2903",2012-12-01,"22"," NB",6,FALSE,55,0.28,335
"2904",2012-12-01,"23"," NB",6,FALSE,55,0.28,335
"2905",2012-12-01,"0"," SB",2,FALSE,55,0.28,335
"2906",2012-12-01,"1"," SB",0,FALSE,55,0.28,335
"2907",2012-12-01,"2"," SB",1,FALSE,55,0.28,335
"2908",2012-12-01,"3"," SB",3,FALSE,55,0.28,335
"2909",2012-12-01,"4"," SB",2,FALSE,55,0.28,335
"2910",2012-12-01,"5"," SB",2,FALSE,55,0.28,335
"2911",2012-12-01,"6"," SB",3,FALSE,55,0.28,335
"2912",2012-12-01,"7"," SB",13,FALSE,55,0.28,335
"2913",2012-12-01,"8"," SB",17,FALSE,55,0.28,335
"2914",2012-12-01,"9"," SB",21,FALSE,55,0.28,335
"2915",2012-12-01,"10"," SB",26,FALSE,55,0.28,335
"2916",2012-12-01,"11"," SB",36,FALSE,55,0.28,335
"2917",2012-12-01,"12"," SB",34,FALSE,55,0.28,335
"2918",2012-12-01,"13"," SB",31,FALSE,55,0.28,335
"2919",2012-12-01,"14"," SB",35,FALSE,55,0.28,335
"2920",2012-12-01,"15"," SB",31,FALSE,55,0.28,335
"2921",2012-12-01,"16"," SB",31,FALSE,55,0.28,335
"2922",2012-12-01,"17"," SB",15,FALSE,55,0.28,335
"2923",2012-12-01,"18"," SB",8,FALSE,55,0.28,335
"2924",2012-12-01,"19"," SB",6,FALSE,55,0.28,335
"2925",2012-12-01,"20"," SB",3,FALSE,55,0.28,335
"2926",2012-12-01,"21"," SB",4,FALSE,55,0.28,335
"2927",2012-12-01,"22"," SB",6,FALSE,55,0.28,335
"2928",2012-12-01,"23"," SB",8,FALSE,55,0.28,335
"2929",2012-12-02,"0"," NB",7,FALSE,48,1,336
"2930",2012-12-02,"1"," NB",2,FALSE,48,1,336
"2931",2012-12-02,"2"," NB",2,FALSE,48,1,336
"2932",2012-12-02,"3"," NB",0,FALSE,48,1,336
"2933",2012-12-02,"4"," NB",0,FALSE,48,1,336
"2934",2012-12-02,"5"," NB",4,FALSE,48,1,336
"2935",2012-12-02,"6"," NB",7,FALSE,48,1,336
"2936",2012-12-02,"7"," NB",9,FALSE,48,1,336
"2937",2012-12-02,"8"," NB",12,FALSE,48,1,336
"2938",2012-12-02,"9"," NB",16,FALSE,48,1,336
"2939",2012-12-02,"10"," NB",16,FALSE,48,1,336
"2940",2012-12-02,"11"," NB",18,FALSE,48,1,336
"2941",2012-12-02,"12"," NB",31,FALSE,48,1,336
"2942",2012-12-02,"13"," NB",15,FALSE,48,1,336
"2943",2012-12-02,"14"," NB",16,FALSE,48,1,336
"2944",2012-12-02,"15"," NB",16,FALSE,48,1,336
"2945",2012-12-02,"16"," NB",16,FALSE,48,1,336
"2946",2012-12-02,"17"," NB",5,FALSE,48,1,336
"2947",2012-12-02,"18"," NB",9,FALSE,48,1,336
"2948",2012-12-02,"19"," NB",11,FALSE,48,1,336
"2949",2012-12-02,"20"," NB",7,FALSE,48,1,336
"2950",2012-12-02,"21"," NB",6,FALSE,48,1,336
"2951",2012-12-02,"22"," NB",5,FALSE,48,1,336
"2952",2012-12-02,"23"," NB",3,FALSE,48,1,336
"2953",2012-12-02,"0"," SB",9,FALSE,48,1,336
"2954",2012-12-02,"1"," SB",1,FALSE,48,1,336
"2955",2012-12-02,"2"," SB",2,FALSE,48,1,336
"2956",2012-12-02,"3"," SB",0,FALSE,48,1,336
"2957",2012-12-02,"4"," SB",3,FALSE,48,1,336
"2958",2012-12-02,"5"," SB",2,FALSE,48,1,336
"2959",2012-12-02,"6"," SB",3,FALSE,48,1,336
"2960",2012-12-02,"7"," SB",3,FALSE,48,1,336
"2961",2012-12-02,"8"," SB",19,FALSE,48,1,336
"2962",2012-12-02,"9"," SB",31,FALSE,48,1,336
"2963",2012-12-02,"10"," SB",29,FALSE,48,1,336
